cycle,state,pollster,fte_grade,population,office_type,answer,candidate_name,pct
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,42.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Sanders,Bernard Sanders,44.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,50.9
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,49.1
2020,,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,55.4
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,44.6
2020,,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,50.9
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,49.1
2020,,Emerson College,A-,rv,U.S. President,Harris,Kamala D. Harris,52.2
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,47.8
2020,,Emerson College,A-,rv,U.S. President,O'Rourke,Beto O'Rourke,48.9
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,51.1
2020,,Emerson College,A-,rv,U.S. President,O'Rourke,Beto O'Rourke,43.5
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,46.4
2020,,Emerson College,A-,rv,U.S. President,Schultz,Howard Schultz,10.1
2020,,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,51.8
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,44.0
2020,,Emerson College,A-,rv,U.S. President,Schultz,Howard Schultz,4.2
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Biden,Joseph R. Biden Jr.,44.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,33.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Sanders,Bernard Sanders,40.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,35.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Harris,Kamala D. Harris,34.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,36.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Warren,Elizabeth Warren,34.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,O'Rourke,Beto O'Rourke,36.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,36.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Booker,Cory A. Booker,35.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Inslee,Jay Robert Inslee,26.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,36.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Castro,Julián Castro,30.0
2020,,Harris Insights & Analytics,C+,rv,U.S. President,Trump,Donald Trump,37.0
2020,Wisconsin,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,52.1
2020,Wisconsin,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,47.9
2020,Wisconsin,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,54.3
2020,Wisconsin,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,45.7
2020,Wisconsin,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,52.1
2020,Wisconsin,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,47.9
2020,Wisconsin,Emerson College,A-,rv,U.S. President,Harris,Kamala D. Harris,49.8
2020,Wisconsin,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,50.2
2020,Wisconsin,Emerson College,A-,rv,U.S. President,O'Rourke,Beto O'Rourke,50.8
2020,Wisconsin,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,49.2
2020,Wisconsin,Emerson College,A-,rv,U.S. President,Klobuchar,Amy Klobuchar,50.4
2020,Wisconsin,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,49.6
2020,Wisconsin,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,51.2
2020,Wisconsin,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,44.4
2020,Wisconsin,Emerson College,A-,rv,U.S. President,Schultz,Howard Schultz,4.4
2020,Wisconsin,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,48.4
2020,Wisconsin,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,46.2
2020,Wisconsin,Emerson College,A-,rv,U.S. President,Schultz,Howard Schultz,5.4
2020,,Civiqs,,a,U.S. President,Biden,Joseph R. Biden Jr.,48.0
2020,,Civiqs,,a,U.S. President,Trump,Donald Trump,43.0
2020,,Civiqs,,a,U.S. President,Warren,Elizabeth Warren,44.0
2020,,Civiqs,,a,U.S. President,Trump,Donald Trump,44.0
2020,,Civiqs,,a,U.S. President,Harris,Kamala D. Harris,44.0
2020,,Civiqs,,a,U.S. President,Trump,Donald Trump,44.0
2020,,Civiqs,,a,U.S. President,Sanders,Bernard Sanders,46.0
2020,,Civiqs,,a,U.S. President,Trump,Donald Trump,44.0
2020,,Civiqs,,a,U.S. President,O'Rourke,Beto O'Rourke,43.0
2020,,Civiqs,,a,U.S. President,Trump,Donald Trump,44.0
2020,,Civiqs,,a,U.S. President,Booker,Cory A. Booker,42.0
2020,,Civiqs,,a,U.S. President,Trump,Donald Trump,44.0
2020,,Change Research,C,lv,U.S. President,Biden,Joseph R. Biden Jr.,50.5
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,45.8
2020,,Change Research,C,lv,U.S. President,Sanders,Bernard Sanders,49.8
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,46.3
2020,,Change Research,C,lv,U.S. President,Harris,Kamala D. Harris,47.6
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,46.6
2020,,Change Research,C,lv,U.S. President,O'Rourke,Beto O'Rourke,48.1
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,46.5
2020,,Change Research,C,lv,U.S. President,Warren,Elizabeth Warren,49.0
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,46.7
2020,,Change Research,C,lv,U.S. President,Biden,Joseph R. Biden Jr.,51.3
2020,,Change Research,C,lv,U.S. President,Pence,Mike Pence,45.1
2020,,Change Research,C,lv,U.S. President,Sanders,Bernard Sanders,49.6
2020,,Change Research,C,lv,U.S. President,Pence,Mike Pence,47.0
2020,,Change Research,C,lv,U.S. President,Harris,Kamala D. Harris,47.8
2020,,Change Research,C,lv,U.S. President,Pence,Mike Pence,46.5
2020,,Change Research,C,lv,U.S. President,O'Rourke,Beto O'Rourke,47.9
2020,,Change Research,C,lv,U.S. President,Pence,Mike Pence,47.0
2020,,Change Research,C,lv,U.S. President,Warren,Elizabeth Warren,48.6
2020,,Change Research,C,lv,U.S. President,Pence,Mike Pence,46.9
2020,,Change Research,C,lv,U.S. President,Biden,Joseph R. Biden Jr.,48.0
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,45.0
2020,,Change Research,C,lv,U.S. President,Schultz,Howard Schultz,4.0
2020,,Change Research,C,lv,U.S. President,Sanders,Bernard Sanders,46.0
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,45.0
2020,,Change Research,C,lv,U.S. President,Schultz,Howard Schultz,7.0
2020,,Change Research,C,lv,U.S. President,Harris,Kamala D. Harris,44.0
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,45.0
2020,,Change Research,C,lv,U.S. President,Schultz,Howard Schultz,7.0
2020,,Change Research,C,lv,U.S. President,O'Rourke,Beto O'Rourke,44.0
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,45.0
2020,,Change Research,C,lv,U.S. President,Schultz,Howard Schultz,7.0
2020,,Change Research,C,lv,U.S. President,Warren,Elizabeth Warren,45.0
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,45.0
2020,,Change Research,C,lv,U.S. President,Schultz,Howard Schultz,7.0
2020,Michigan,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,51.4
2020,Michigan,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,48.6
2020,Michigan,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,53.7
2020,Michigan,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,46.3
2020,Michigan,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,52.5
2020,Michigan,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,47.5
2020,Michigan,Emerson College,A-,rv,U.S. President,Harris,Kamala D. Harris,51.3
2020,Michigan,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,48.7
2020,Michigan,Emerson College,A-,rv,U.S. President,Klobuchar,Amy Klobuchar,52.8
2020,Michigan,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,47.2
2020,Michigan,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,51.8
2020,Michigan,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,44.3
2020,Michigan,Emerson College,A-,rv,U.S. President,Schultz,Howard Schultz,3.9
2020,Michigan,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,48.9
2020,Michigan,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,45.3
2020,Michigan,Emerson College,A-,rv,U.S. President,Schultz,Howard Schultz,5.8
2020,Minnesota,DFM Research,B/C,a,U.S. President,Klobuchar,Amy Klobuchar,52.0
2020,Minnesota,DFM Research,B/C,a,U.S. President,Trump,Donald Trump,35.0
2020,Minnesota,DFM Research,B/C,a,U.S. President,Schultz,Howard Schultz,7.0
2020,South Carolina,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,46.0
2020,South Carolina,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,54.0
2020,South Carolina,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,48.1
2020,South Carolina,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,51.9
2020,South Carolina,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,46.1
2020,South Carolina,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,53.9
2020,South Carolina,Emerson College,A-,rv,U.S. President,Harris,Kamala D. Harris,44.1
2020,South Carolina,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,55.9
2020,South Carolina,Emerson College,A-,rv,U.S. President,Booker,Cory A. Booker,45.8
2020,South Carolina,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,54.2
2020,South Carolina,Emerson College,A-,rv,U.S. President,O'Rourke,Beto O'Rourke,43.9
2020,South Carolina,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,56.1
2020,South Carolina,Emerson College,A-,rv,U.S. President,Klobuchar,Amy Klobuchar,43.9
2020,South Carolina,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,56.1
2020,South Carolina,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,40.6
2020,South Carolina,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,52.5
2020,South Carolina,Emerson College,A-,rv,U.S. President,Schultz,Howard Schultz,6.9
2020,South Carolina,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,42.2
2020,South Carolina,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,51.3
2020,South Carolina,Emerson College,A-,rv,U.S. President,Schultz,Howard Schultz,6.5
2020,Texas,Quinnipiac University,B+,rv,U.S. President,Biden,Joseph R. Biden Jr.,46.0
2020,Texas,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,47.0
2020,Texas,Quinnipiac University,B+,rv,U.S. President,Sanders,Bernard Sanders,45.0
2020,Texas,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,47.0
2020,Texas,Quinnipiac University,B+,rv,U.S. President,O'Rourke,Beto O'Rourke,46.0
2020,Texas,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,47.0
2020,Texas,Quinnipiac University,B+,rv,U.S. President,Harris,Kamala D. Harris,41.0
2020,Texas,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,48.0
2020,Texas,Quinnipiac University,B+,rv,U.S. President,Warren,Elizabeth Warren,41.0
2020,Texas,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,48.0
2020,Texas,Quinnipiac University,B+,rv,U.S. President,Castro,Julián Castro,41.0
2020,Texas,Quinnipiac University,B+,rv,U.S. President,Trump,Donald Trump,46.0
2020,,D-CYFOR,,rv,U.S. President,Biden,Joseph R. Biden Jr.,51.0
2020,,D-CYFOR,,rv,U.S. President,Trump,Donald Trump,40.0
2020,,D-CYFOR,,rv,U.S. President,Booker,Cory A. Booker,46.0
2020,,D-CYFOR,,rv,U.S. President,Trump,Donald Trump,43.0
2020,,D-CYFOR,,rv,U.S. President,Harris,Kamala D. Harris,45.0
2020,,D-CYFOR,,rv,U.S. President,Trump,Donald Trump,43.0
2020,,D-CYFOR,,rv,U.S. President,Sanders,Bernard Sanders,50.0
2020,,D-CYFOR,,rv,U.S. President,Trump,Donald Trump,41.0
2020,,D-CYFOR,,rv,U.S. President,Warren,Elizabeth Warren,45.0
2020,,D-CYFOR,,rv,U.S. President,Trump,Donald Trump,42.0
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,51.6
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,48.4
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,54.8
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,45.2
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,55.0
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,45.0
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Harris,Kamala D. Harris,51.8
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,48.2
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Booker,Cory A. Booker,50.9
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,49.1
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,43.6
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,44.7
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Schultz,Howard Schultz,11.6
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,48.1
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,42.4
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Schultz,Howard Schultz,9.6
2020,,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,52.6
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,47.4
2020,,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,54.6
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,45.4
2020,,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,51.3
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,48.7
2020,,Emerson College,A-,rv,U.S. President,Harris,Kamala D. Harris,52.0
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,48.0
2020,,Emerson College,A-,rv,U.S. President,O'Rourke,Beto O'Rourke,52.8
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,47.2
2020,,Emerson College,A-,rv,U.S. President,Klobuchar,Amy Klobuchar,51.5
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,48.5
2020,,Emerson College,A-,rv,U.S. President,Booker,Cory A. Booker,50.9
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,49.1
2020,,Emerson College,A-,rv,U.S. President,Brown,Sherrod Brown,51.8
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,48.2
2020,,Emerson College,A-,rv,U.S. President,Harris,Kamala D. Harris,43.1
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,44.9
2020,,Emerson College,A-,rv,U.S. President,Schultz,Howard Schultz,12.0
2020,,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,50.9
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,42.0
2020,,Emerson College,A-,rv,U.S. President,Schultz,Howard Schultz,7.2
2020,Texas,Public Policy Polling,B,rv,U.S. President,Harris,Kamala D. Harris,40.0
2020,Texas,Public Policy Polling,B,rv,U.S. President,Trump,Donald Trump,49.0
2020,Texas,Public Policy Polling,B,rv,U.S. President,Biden,Joseph R. Biden Jr.,46.0
2020,Texas,Public Policy Polling,B,rv,U.S. President,Trump,Donald Trump,49.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Biden,Joseph R. Biden Jr.,46.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Trump,Donald Trump,46.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Sanders,Bernard Sanders,37.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Trump,Donald Trump,49.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Warren,Elizabeth Warren,38.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Trump,Donald Trump,49.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Harris,Kamala D. Harris,40.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Trump,Donald Trump,49.0
2020,North Carolina,Harper Polling,B/C,lv,U.S. President,Biden,Joseph R. Biden Jr.,39.0
2020,North Carolina,Harper Polling,B/C,lv,U.S. President,Trump,Donald Trump,43.0
2020,North Carolina,Harper Polling,B/C,lv,U.S. President,Sanders,Bernard Sanders,34.0
2020,North Carolina,Harper Polling,B/C,lv,U.S. President,Trump,Donald Trump,46.0
2020,North Carolina,Harper Polling,B/C,lv,U.S. President,Harris,Kamala D. Harris,34.0
2020,North Carolina,Harper Polling,B/C,lv,U.S. President,Trump,Donald Trump,45.0
2020,North Carolina,Harper Polling,B/C,lv,U.S. President,Booker,Cory A. Booker,36.0
2020,North Carolina,Harper Polling,B/C,lv,U.S. President,Trump,Donald Trump,44.0
2020,Iowa,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,48.1
2020,Iowa,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,51.9
2020,Iowa,Emerson College,A-,rv,U.S. President,O'Rourke,Beto O'Rourke,47.0
2020,Iowa,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,53.0
2020,Iowa,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,50.6
2020,Iowa,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,49.4
2020,Iowa,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,49.5
2020,Iowa,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,50.5
2020,Iowa,Emerson College,A-,rv,U.S. President,Harris,Kamala D. Harris,46.8
2020,Iowa,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,53.2
2020,Iowa,Emerson College,A-,rv,U.S. President,Brown,Sherrod Brown,45.5
2020,Iowa,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,54.5
2020,Iowa,Emerson College,A-,rv,U.S. President,Gillibrand,Kirsten E. Gillibrand,46.0
2020,Iowa,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,54.0
2020,Iowa,Emerson College,A-,rv,U.S. President,Pelosi,Nancy Pelosi,45.2
2020,Iowa,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,54.8
2020,Iowa,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,40.1
2020,Iowa,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,48.5
2020,Iowa,Emerson College,A-,rv,U.S. President,Schultz,Howard Schultz,11.4
2020,,Change Research,C,lv,U.S. President,Warren,Elizabeth Warren,47.0
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,46.0
2020,,Change Research,C,lv,U.S. President,Warren,Elizabeth Warren,43.0
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,45.0
2020,,Change Research,C,lv,U.S. President,Schultz,Howard Schultz,6.0
2020,,Change Research,C,lv,U.S. President,Harris,Kamala D. Harris,47.0
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,46.0
2020,,Change Research,C,lv,U.S. President,Harris,Kamala D. Harris,43.0
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,45.0
2020,,Change Research,C,lv,U.S. President,Schultz,Howard Schultz,7.0
2020,,Change Research,C,lv,U.S. President,Biden,Joseph R. Biden Jr.,52.0
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,45.0
2020,,Change Research,C,lv,U.S. President,Biden,Joseph R. Biden Jr.,49.0
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,44.0
2020,,Change Research,C,lv,U.S. President,Schultz,Howard Schultz,3.0
2020,,Change Research,C,lv,U.S. President,Sanders,Bernard Sanders,48.0
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,46.0
2020,,Change Research,C,lv,U.S. President,Sanders,Bernard Sanders,43.0
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,45.0
2020,,Change Research,C,lv,U.S. President,Schultz,Howard Schultz,7.0
2020,,Change Research,C,lv,U.S. President,O'Rourke,Beto O'Rourke,47.0
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,46.0
2020,,Change Research,C,lv,U.S. President,O'Rourke,Beto O'Rourke,42.0
2020,,Change Research,C,lv,U.S. President,Trump,Donald Trump,45.0
2020,,Change Research,C,lv,U.S. President,Schultz,Howard Schultz,7.0
2020,,Optimus,C/D,lv,U.S. President,Biden,Joseph R. Biden Jr.,50.3
2020,,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,43.0
2020,,Optimus,C/D,lv,U.S. President,Harris,Kamala D. Harris,43.4
2020,,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,44.5
2020,,Optimus,C/D,lv,U.S. President,Biden,Joseph R. Biden Jr.,45.3
2020,,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,40.8
2020,,Optimus,C/D,lv,U.S. President,Schultz,Howard Schultz,5.9
2020,,Optimus,C/D,lv,U.S. President,Warren,Elizabeth Warren,38.9
2020,,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,42.4
2020,,Optimus,C/D,lv,U.S. President,Schultz,Howard Schultz,8.0
2020,,Optimus,C/D,lv,U.S. President,O'Rourke,Beto O'Rourke,33.0
2020,,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,42.1
2020,,Optimus,C/D,lv,U.S. President,Schultz,Howard Schultz,9.3
2020,,Optimus,C/D,lv,U.S. President,Harris,Kamala D. Harris,37.7
2020,,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,42.0
2020,,Optimus,C/D,lv,U.S. President,Schultz,Howard Schultz,7.2
2020,,Rasmussen Reports/Pulse Opinion Research,C+,lv,U.S. President,Bloomberg,Michael Bloomberg,46.0
2020,,Rasmussen Reports/Pulse Opinion Research,C+,lv,U.S. President,Trump,Donald Trump,40.0
