cycle,branch,state,pollster,grade,population,adjpoll_clinton,adjpoll_trump
2016,President,Maryland,SurveyMonkey,C-,lv,60.42135,27.256520000000002
2016,President,North Dakota,SurveyMonkey,C-,lv,29.37705,54.45806999999999
2016,President,Oklahoma,SoonerPoll.com,B,lv,36.56385,51.787659999999995
2016,President,Oklahoma,SurveyMonkey,C-,lv,28.423140000000004,57.24835
2016,President,Hawaii,SurveyMonkey,C-,lv,47.37336,31.47492
2016,President,U.S.,Utah Valley University,,lv,46.693740000000005,39.44696
2016,President,Maryland,OpinionWorks,B-,lv,56.59879,28.51075
2016,President,Vermont,SurveyMonkey,C-,lv,51.364059999999995,25.517229999999998
2016,President,North Carolina,Public Policy Polling,B+,lv,44.191590000000005,46.4578
2016,President,Nebraska,SurveyMonkey,C-,lv,30.40258,53.341930000000005
2016,President,Iowa,YouGov,B,lv,42.09498,43.06158
2016,President,Arkansas,SurveyMonkey,C-,lv,34.41825,52.2706
2016,President,Alaska,Moore Information,B,lv,34.473690000000005,42.033840000000005
2016,President,Ohio,Suffolk University,B+,lv,41.06123,44.777590000000004
2016,President,U.S.,IBD/TIPP,A-,lv,44.049820000000004,42.55336
2016,President,Idaho,SurveyMonkey,C-,lv,27.39675,48.36843
2016,President,Louisiana,Anzalone Liszt Grove Research,C,lv,38.842209999999994,47.38281
2016,President,Ohio,Ipsos,A-,lv,41.52127,43.50655
2016,President,U.S.,Ipsos,A-,lv,43.30921,39.46008
2016,President,Tennessee,SurveyMonkey,C-,lv,36.41853,51.26933
2016,President,Indiana,SurveyMonkey,C-,lv,34.42241,50.25169
2016,President,Louisiana,Southern Media & Opinion Research,B-,lv,34.538709999999995,51.05793
2016,President,U.S.,The Times-Picayune/Lucid,,lv,42.18936,42.73657
2016,President,New Hampshire,Rasmussen Reports/Pulse Opinion Research,C+,lv,48.246759999999995,40.39245
2016,President,Connecticut,SurveyMonkey,C-,lv,49.3853,38.420559999999995
2016,President,California,Tulchin Research,B,rv,55.82891,34.81739
2016,President,Louisiana,SurveyMonkey,C-,lv,35.44321,54.157019999999996
2016,President,Florida,YouGov,B,lv,46.040929999999996,44.01482
2016,President,Missouri,Remington,,lv,41.879870000000004,47.66454
2016,President,Alabama,SurveyMonkey,C-,lv,34.45015,53.12548
2016,President,Missouri,SurveyMonkey,C-,lv,35.41883,48.267959999999995
2016,President,Nevada,Rasmussen Reports/Pulse Opinion Research,C+,lv,44.2955,44.17843
2016,President,Iowa,SurveyMonkey,C-,lv,39.3918,44.39098
2016,President,Washington,SurveyMonkey,C-,lv,50.383790000000005,34.42742
2016,President,South Dakota,Ipsos,A-,lv,29.86903,49.31535
2016,President,New Mexico,SurveyMonkey,C-,lv,41.39845,35.3607
2016,President,Ohio,Quinnipiac University,A-,lv,39.62465,43.01589
2016,President,New Jersey,SurveyMonkey,C-,lv,52.40109,34.3487
2016,President,Maine,SurveyMonkey,C-,lv,49.36565,36.50996
2016,President,Wisconsin,Monmouth University,A+,lv,44.13863,40.69424
2016,President,Kentucky,SurveyMonkey,C-,lv,28.41708,61.27593
2016,President,Illinois,SurveyMonkey,C-,lv,49.41353,34.2921
2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,45.34169,45.92463
2016,President,Rhode Island,Emerson College,B,lv,46.46112,42.72525
2016,President,U.S.,IBD/TIPP,A-,lv,43.238820000000004,42.54651
2016,President,Michigan,EPIC-MRA,A-,lv,41.17241,38.7113
2016,President,Kansas,SurveyMonkey,C-,lv,34.39914,47.3576
2016,President,Ohio,YouGov,B,lv,48.05702,41.03606
2016,President,Massachusetts,SurveyMonkey,C-,lv,58.34806,29.590009999999996
2016,President,U.S.,Ipsos,A-,lv,45.04974,39.06695
2016,President,Nevada,Public Policy Polling,B+,lv,43.754090000000005,41.31534
2016,President,Pennsylvania,Monmouth University,A+,lv,48.94297,42.46597
2016,President,Illinois,Loras College,B-,lv,45.84231,33.51265
2016,President,Idaho,Google Consumer Surveys,B,lv,32.54187,44.767590000000006
2016,President,U.S.,Ipsos,A-,lv,43.03311,41.42523
2016,President,Pennsylvania,Quinnipiac University,A-,lv,46.53526,40.89199
2016,President,Nevada,SurveyMonkey,C-,lv,41.409279999999995,44.31147
2016,President,Maine CD-2,"Normington, Petts & Associates",C+,lv,38.29546,43.8271
2016,President,Ohio,Public Policy Polling,B+,lv,45.06091,42.04905
2016,President,Michigan,Ipsos,A-,lv,42.85038,41.09727
2016,President,Florida,Quinnipiac University,A-,lv,45.608129999999996,44.99299
2016,President,Missouri,Emerson College,B,lv,35.82309,47.6475
2016,President,North Carolina,Quinnipiac University,A-,lv,44.46273,39.79148
2016,President,North Carolina,Elon University,B+,lv,45.163959999999996,47.38926
2016,President,West Virginia,Google Consumer Surveys,B,lv,29.35645,54.73196
2016,President,Minnesota,SurveyMonkey,C-,lv,45.39586,37.3725
2016,President,Oregon,SurveyMonkey,C-,lv,48.38774,35.40948
2016,President,Indiana,Public Opinion Strategies,B,lv,38.25372,47.05673
2016,President,South Dakota,Google Consumer Surveys,B,lv,34.689809999999994,49.08913
2016,President,Wisconsin,SurveyMonkey,C-,lv,41.39797,42.3629
2016,President,Maine CD-2,Maine People's Resource Center,C,lv,40.25629,43.53283
2016,President,Utah,SurveyMonkey,C-,lv,28.35935,33.2372
2016,President,Wisconsin,Public Policy Polling,B+,lv,47.12771,41.16325
2016,President,Florida,Cherry Communications,C,lv,45.55687,43.34015
2016,President,North Carolina,Suffolk University,B+,lv,43.0216,46.89132
2016,President,Texas,Public Policy Polling,B+,lv,39.32242,46.89047
2016,President,U.S.,Ipsos,A-,lv,43.08999,40.07251
2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,45.44749,42.403690000000005
2016,President,Maine CD-1,University of New Hampshire,B+,lv,49.96242,29.611559999999997
2016,President,Maine CD-1,Maine People's Resource Center,C,lv,50.18377,35.62177
2016,President,Maine CD-2,University of New Hampshire,B+,lv,33.2752,48.88877
2016,President,New Hampshire,Public Policy Polling,B+,lv,44.67386,40.6598
2016,President,Michigan,Suffolk University,B+,lv,45.72416,40.875809999999994
2016,President,New Hampshire,Rasmussen Reports/Pulse Opinion Research,C+,lv,45.19978,42.65631
2016,President,Arizona,SurveyMonkey,C-,lv,40.40311,43.339529999999996
2016,President,South Carolina,Feldman Group,B-,lv,40.473009999999995,43.765879999999996
2016,President,U.S.,IBD/TIPP,A-,lv,43.041340000000005,42.320159999999994
2016,President,North Carolina,Gravis Marketing,B-,lv,44.359359999999995,42.3508
2016,President,Nevada,Google Consumer Surveys,B,lv,41.16474,40.30553
2016,President,Nevada,Rasmussen Reports/Pulse Opinion Research,C+,lv,45.255829999999996,42.4013
2016,President,Arkansas,Google Consumer Surveys,B,lv,41.51397,45.40382
2016,President,Pennsylvania,Ipsos,A-,lv,47.4244,39.472
2016,President,North Dakota,Ipsos,A-,lv,32.12231,44.32265
2016,President,Maine,Emerson College,B,lv,46.31292,36.52171
2016,President,Wyoming,Google Consumer Surveys,B,lv,25.5706,60.0047
2016,President,North Carolina,YouGov,B,lv,47.954440000000005,44.1022
2016,President,Nebraska,Google Consumer Surveys,B,lv,30.207859999999997,54.03406999999999
2016,President,Vermont,Google Consumer Surveys,B,lv,59.748259999999995,22.21584
2016,President,U.S.,Public Religion Research Institute,,lv,50.19025,44.45387
2016,President,Pennsylvania,Public Policy Polling,B+,lv,46.22694,41.99157
2016,President,U.S.,Ipsos,A-,lv,43.603640000000006,40.13749
2016,President,South Carolina,Public Policy Polling,B+,v,40.79162,44.5868
2016,President,Maine,Google Consumer Surveys,B,lv,51.2099,33.98665
2016,President,Oklahoma,Google Consumer Surveys,B,lv,35.38899,47.385670000000005
2016,President,Louisiana,Google Consumer Surveys,B,lv,38.93962,51.72013
2016,President,North Carolina,SurveyMonkey,C-,lv,46.4323,43.20667
2016,President,Colorado,SurveyMonkey,C-,lv,43.3917,38.39141
2016,President,Alaska,Google Consumer Surveys,B,lv,42.080490000000005,40.4113
2016,President,South Carolina,SurveyMonkey,C-,lv,41.44358,46.15534
2016,President,New Mexico,Google Consumer Surveys,B,lv,52.453619999999994,30.827809999999996
2016,President,North Carolina,Monmouth University,A+,lv,44.78718,44.562540000000006
2016,President,U.S.,Ipsos,A-,lv,41.31847,42.46718
2016,President,Montana,Google Consumer Surveys,B,lv,32.583659999999995,46.233579999999996
2016,President,Mississippi,Google Consumer Surveys,B,lv,37.31453,53.38664
2016,President,Virginia,Roanoke College,C+,lv,45.7053,40.712759999999996
2016,President,Michigan,SurveyMonkey,C-,lv,42.40697,41.32196
2016,President,New Hampshire,Public Policy Polling,B+,lv,44.60044,39.80616
2016,President,Ohio,TargetSmart/William & Mary,,lv,41.92042,40.039809999999996
2016,President,North Carolina,CNN/Opinion Research Corp.,A-,lv,46.093579999999996,45.814609999999995
2016,President,U.S.,Morning Consult,,lv,43.00659,39.42114
2016,President,U.S.,American Research Group,C+,rv,46.63389,44.21114
2016,President,Michigan,Emerson College,B,lv,46.87489,40.8899
2016,President,Georgia,YouGov,B,lv,42.63787,47.54887
2016,President,Arizona,Data Orbital,,lv,43.55165,44.81759
2016,President,U.S.,Google Consumer Surveys,B,lv,43.325379999999996,40.991929999999996
2016,President,Oregon,"Davis, Hibbitts & Midghall, Inc.",B,rv,43.0471,31.101409999999998
2016,President,U.S.,CVOTER International,C+,lv,45.8231,44.368520000000004
2016,President,North Dakota,Google Consumer Surveys,B,lv,24.55162,53.381
2016,President,U.S.,IBD/TIPP,A-,lv,42.64898,42.77271
2016,President,Kentucky,Google Consumer Surveys,B,lv,38.60277,43.87056
2016,President,U.S.,Quinnipiac University,A-,lv,43.52538,40.64386
2016,President,U.S.,Suffolk University,B+,lv,44.166470000000004,38.49082
2016,President,Connecticut,Google Consumer Surveys,B,lv,48.10009,39.21354
2016,President,U.S.,The Times-Picayune/Lucid,,lv,42.11398,43.01028
2016,President,U.S.,YouGov,B,rv,45.11558,43.645579999999995
2016,President,Maine CD-2,Emerson College,B,lv,38.42759,42.10452
2016,President,Maine CD-1,Emerson College,B,lv,54.389559999999996,31.72697
2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,45.296040000000005,45.17604
2016,President,Ohio,SurveyMonkey,C-,lv,38.41043,45.30619
2016,President,Texas,SurveyMonkey,C-,lv,38.41894,47.26748
2016,President,Ohio,Monmouth University,A+,lv,43.92419,41.88272
2016,President,South Carolina,Gravis Marketing,B-,rv,38.84652,43.44614
2016,President,Maine,Maine People's Resource Center,C,lv,45.47077,39.332370000000004
2016,President,Virginia,SurveyMonkey,C-,lv,47.420159999999996,39.26192
2016,President,U.S.,Ipsos,A-,lv,42.16533,39.92865
2016,President,Missouri,Monmouth University,A+,lv,43.87155,46.75298
2016,President,U.S.,Ipsos,A-,lv,43.89159,40.13862
2016,President,U.S.,CNN/Opinion Research Corp.,A-,lv,44.370909999999995,45.604690000000005
2016,President,Arizona,Ipsos,A-,lv,37.018440000000005,45.15895
2016,President,Oregon,Google Consumer Surveys,B,lv,53.4826,32.71952
2016,President,Kansas,Google Consumer Surveys,B,lv,41.03432,39.79388
2016,President,New York,SurveyMonkey,C-,lv,55.406290000000006,32.32505
2016,President,South Carolina,Google Consumer Surveys,B,lv,34.96,47.868
2016,President,Tennessee,Google Consumer Surveys,B,lv,32.44425,50.87222
2016,President,Florida,icitizen,,rv,45.60631,42.97513
2016,President,District of Columbia,Google Consumer Surveys,B,lv,66.37902,18.63358
2016,President,U.S.,Saint Leo University,C+,lv,47.003040000000006,46.073029999999996
2016,President,Virginia,Christopher Newport University,B-,lv,44.31816,39.56787
2016,President,Iowa,Google Consumer Surveys,B,lv,44.93678,38.00613
2016,President,Rhode Island,Google Consumer Surveys,B,lv,51.36929,35.75208
2016,President,U.S.,ABC News/Washington Post,A+,lv,46.37129,42.67052
2016,President,Vermont,Ipsos,A-,lv,45.372279999999996,21.40495
2016,President,Alabama,Google Consumer Surveys,B,lv,27.18675,63.72022
2016,President,Texas,Ipsos,A-,lv,37.11015,52.80741999999999
2016,President,U.S.,IBD/TIPP,A-,lv,42.266259999999996,44.396609999999995
2016,President,North Carolina,Ipsos,A-,lv,44.72333,43.083909999999996
2016,President,California,Tulchin Research,B,rv,50.7233,36.71178
2016,President,Hawaii,Google Consumer Surveys,B,lv,51.47781,34.44232
2016,President,U.S.,George Washington University (Battleground),B,lv,44.35595,42.94164
2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,43.24796,43.76526
2016,President,Illinois,Ipsos,A-,lv,55.597469999999994,28.459770000000002
2016,President,Pennsylvania,SurveyMonkey,C-,lv,45.422509999999996,42.25125
2016,President,Georgia,Opinion Savvy/InsiderAdvantage,C-,lv,43.15305,47.92243
2016,President,Florida,Rasmussen Reports/Pulse Opinion Research,C+,lv,45.250809999999994,45.74933
2016,President,North Carolina,Rasmussen Reports/Pulse Opinion Research,C+,lv,46.271,44.63628
2016,President,Ohio,Rasmussen Reports/Pulse Opinion Research,C+,lv,41.24852,45.76218
2016,President,Pennsylvania,Rasmussen Reports/Pulse Opinion Research,C+,lv,48.26093,41.69267
2016,President,Delaware,Google Consumer Surveys,B,lv,38.99895,40.36192
2016,President,U.S.,Ipsos,A-,lv,42.618520000000004,39.66837
2016,President,U.S.,CVOTER International,C+,lv,46.62262,43.7951
2016,President,U.S.,Public Religion Research Institute,,lv,41.7214,44.12028
2016,President,Georgia,Landmark Communications,B,lv,43.64438,48.14115
2016,President,U.S.,"RKM Research and Communications, Inc.",B+,lv,45.914229999999996,43.172670000000004
2016,President,Massachusetts,Google Consumer Surveys,B,lv,55.001819999999995,31.56793
2016,President,U.S.,Fox News/Anderson Robbins Research/Shaw & Company Research,A,lv,44.0815,42.50725
2016,President,U.S.,IBD/TIPP,A-,lv,41.19603,44.01025
2016,President,U.S.,Gravis Marketing,B-,rv,44.85634,45.67583
2016,President,New York,Ipsos,A-,lv,52.45168,31.434240000000003
2016,President,U.S.,Ipsos,A-,lv,44.8691,39.34052
2016,President,Pennsylvania,Public Policy Polling,B+,lv,47.16308,43.10528
2016,President,District of Columbia,SurveyMonkey,C-,lv,85.33506,6.047079
2016,President,Florida,Opinion Savvy/InsiderAdvantage,C-,lv,47.11933,48.06624
2016,President,Georgia,Google Consumer Surveys,B,lv,38.88113,47.321740000000005
2016,President,Mississippi,Magellan Strategies,C,lv,40.031929999999996,54.73645
2016,President,New Hampshire,SurveyMonkey,C-,lv,45.792320000000004,38.01631
2016,President,Iowa,SurveyMonkey,C-,lv,38.78394,46.68578
2016,President,Florida,"Mason-Dixon Polling & Research, Inc.",B+,lv,44.86458,45.1178
2016,President,Maryland,Google Consumer Surveys,B,lv,52.94715,33.05601
2016,President,Michigan,Mitchell Research & Communications,D,lv,47.29988,41.71502
2016,President,New Hampshire,Google Consumer Surveys,B,lv,34.24713,45.548159999999996
2016,President,U.S.,Ipsos,A-,lv,41.1697,41.51108
2016,President,Virginia,Hampton University,B,lv,43.73397,42.213840000000005
2016,President,Michigan,Ipsos,A-,lv,41.611999999999995,37.63211
2016,President,California,SurveyMonkey,C-,lv,52.40578,31.327370000000002
2016,President,Colorado,Google Consumer Surveys,B,lv,45.24668,33.436659999999996
2016,President,Maine,Google Consumer Surveys,B,lv,41.47508,44.336870000000005
2016,President,West Virginia,R.L. Repass & Partners,C+,lv,32.49179,53.94216
2016,President,U.S.,IBD/TIPP,A-,lv,41.73655,43.11712
2016,President,Alaska,SurveyMonkey,C-,lv,29.37653,46.8148
2016,President,Florida,SurveyMonkey,C-,lv,45.41267,44.296040000000005
2016,President,Wyoming,SurveyMonkey,C-,lv,23.38663,59.7582
2016,President,Alaska,Google Consumer Surveys,B,lv,32.97675,44.811809999999994
2016,President,Iowa,Marist College,A,rv,36.77587,41.24174
2016,President,U.S.,Zogby Interactive/JZ Analytics,C-,lv,40.38932,42.13454
2016,President,Colorado,Marist College,A,rv,42.7635,35.27615
2016,President,Virginia,Marist College,A,rv,44.5758,36.916
2016,President,U.S.,Pew Research Center,B+,rv,46.84588,41.77905
2016,President,North Carolina,Rasmussen Reports/Pulse Opinion Research,C+,lv,46.39648,43.1944
2016,President,Ohio,Rasmussen Reports/Pulse Opinion Research,C+,lv,42.38374,45.363640000000004
2016,President,Florida,Rasmussen Reports/Pulse Opinion Research,C+,lv,47.385040000000004,43.34637
2016,President,Pennsylvania,Rasmussen Reports/Pulse Opinion Research,C+,lv,44.39077,43.2702
2016,President,Washington,Google Consumer Surveys,B,lv,50.00854,36.25222
2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,44.25645,44.39846
2016,President,New York,Gravis Marketing,B-,rv,50.050979999999996,36.98218
2016,President,South Dakota,SurveyMonkey,C-,lv,30.38584,53.76263
2016,President,Maine,Gravis Marketing,B-,rv,45.320159999999994,36.49472
2016,President,Arizona,Google Consumer Surveys,B,lv,44.4884,42.76102
2016,President,New Hampshire,Google Consumer Surveys,B,lv,46.79785,37.61299
2016,President,U.S.,CVOTER International,C+,lv,46.03788,44.23236
2016,President,Delaware,Google Consumer Surveys,B,lv,42.132870000000004,35.877559999999995
2016,President,Indiana,Monmouth University,A+,lv,36.76535,49.89199
2016,President,Alabama,Strategy Research,,rv,34.04177,58.21761
2016,President,Minnesota,Google Consumer Surveys,B,lv,41.40095,37.08274
2016,President,Georgia,Gravis Marketing,B-,rv,40.79674,45.498059999999995
2016,President,Montana,SurveyMonkey,C-,lv,33.3797,51.79708
2016,President,North Dakota,SurveyMonkey,C-,lv,29.36765,52.8645
2016,President,New Mexico,SurveyMonkey,C-,lv,39.78249,34.62875
2016,President,California,Ipsos,A-,lv,62.320240000000005,26.737029999999997
2016,President,Michigan,Google Consumer Surveys,B,lv,43.72237,39.5588
2016,President,Georgia,SurveyMonkey,C-,lv,42.44467,45.15039
2016,President,U.S.,The Times-Picayune/Lucid,,lv,43.05355,42.278859999999995
2016,President,U.S.,Ipsos,A-,lv,44.44827,39.54118
2016,President,Nebraska,SurveyMonkey,C-,lv,30.393890000000003,51.71757
2016,President,West Virginia,SurveyMonkey,C-,lv,27.39248,60.72546
2016,President,Nevada,SurveyMonkey,C-,lv,38.78014,45.53603
2016,President,U.S.,"Normington, Petts & Associates",C+,rv,47.42196,42.84516
2016,President,Virginia,Google Consumer Surveys,B,lv,47.90593,38.45284
2016,President,U.S.,IBD/TIPP,A-,lv,41.77681,43.32269
2016,President,Florida,Ipsos,A-,lv,46.8515,45.78099
